,Hydro Pumped Storage,Hydro Pumped Storage
,Actual Aggregated,Actual Consumption
timestamp,,
2024-01-06 16:30:00+01:00,1755.2,133.22
2024-01-06 16:45:00+01:00,2290.74,51.91
2024-01-06 17:00:00+01:00,2305.73,140.49
2024-01-06 17:15:00+01:00,2593.07,84.58
2024-01-06 17:30:00+01:00,3142.06,26.73
2024-01-06 17:45:00+01:00,3032.22,4.78
2024-01-06 18:00:00+01:00,3194.29,6.02
2024-01-06 18:15:00+01:00,3069.87,11.13
2024-01-06 18:30:00+01:00,2993.24,10.8
2024-01-06 18:45:00+01:00,2611.83,13.86
2024-01-06 19:00:00+01:00,2126.28,18.42
2024-01-06 19:15:00+01:00,1555.47,20.04
2024-01-06 19:30:00+01:00,1332.53,20.94
2024-01-06 19:45:00+01:00,895.65,23.11
2024-01-06 20:00:00+01:00,1162.25,25.45
2024-01-06 20:15:00+01:00,617.24,22.86
2024-01-06 20:30:00+01:00,257.17,154.06
2024-01-06 20:45:00+01:00,271.39,554.59
2024-01-06 21:00:00+01:00,669.82,41.14
2024-01-06 21:15:00+01:00,279.3,19.67
2024-01-06 21:30:00+01:00,208.57,359.86
2024-01-06 21:45:00+01:00,128.18,431.91
2024-01-06 22:00:00+01:00,247.93,114.24
2024-01-06 22:15:00+01:00,258.89,325.97
2024-01-06 22:30:00+01:00,301.89,332.2
2024-01-06 22:45:00+01:00,203.15,351.34
2024-01-06 23:00:00+01:00,307.46,233.22
2024-01-06 23:15:00+01:00,101.18,351.33
2024-01-06 23:30:00+01:00,58.49,588.75
2024-01-06 23:45:00+01:00,67.64,1006.58
2024-01-07 00:00:00+01:00,364.33,658.01
2024-01-07 00:15:00+01:00,90.72,960.81
2024-01-07 00:30:00+01:00,108.76,1211.87
2024-01-07 00:45:00+01:00,128.4,1252.96
2024-01-07 01:00:00+01:00,135.92,1176.0
2024-01-07 01:15:00+01:00,82.72,1401.69
2024-01-07 01:30:00+01:00,8.52,1784.76
2024-01-07 01:45:00+01:00,20.53,1950.95
2024-01-07 02:00:00+01:00,82.11,2441.33
2024-01-07 02:15:00+01:00,31.23,2835.57
2024-01-07 02:30:00+01:00,13.41,3050.09
2024-01-07 02:45:00+01:00,19.41,3120.85
2024-01-07 03:00:00+01:00,73.66,2720.33
2024-01-07 03:15:00+01:00,105.95,3145.92
2024-01-07 03:30:00+01:00,54.82,3225.87
2024-01-07 03:45:00+01:00,7.94,3392.65
2024-01-07 04:00:00+01:00,2.41,3673.75
2024-01-07 04:15:00+01:00,1.61,3694.64
2024-01-07 04:30:00+01:00,1.99,3682.06
2024-01-07 04:45:00+01:00,2.19,3990.07
2024-01-07 05:00:00+01:00,32.08,3696.57
2024-01-07 05:15:00+01:00,42.76,3757.57
2024-01-07 05:30:00+01:00,44.28,3743.48
2024-01-07 05:45:00+01:00,45.82,3734.95
2024-01-07 06:00:00+01:00,83.57,3771.16
2024-01-07 06:15:00+01:00,84.97,3465.07
2024-01-07 06:30:00+01:00,96.3,3256.66
2024-01-07 06:45:00+01:00,84.48,3131.68
2024-01-07 07:00:00+01:00,78.29,3221.57
2024-01-07 07:15:00+01:00,81.09,3078.41
2024-01-07 07:30:00+01:00,193.67,2476.4
2024-01-07 07:45:00+01:00,208.85,2223.38
2024-01-07 08:00:00+01:00,75.5,1444.88
2024-01-07 08:15:00+01:00,138.2,1036.92
2024-01-07 08:30:00+01:00,141.95,643.7
2024-01-07 08:45:00+01:00,130.53,657.18
2024-01-07 09:00:00+01:00,359.39,180.73
2024-01-07 09:15:00+01:00,561.92,60.75
2024-01-07 09:30:00+01:00,773.58,17.77
2024-01-07 09:45:00+01:00,783.33,16.58
2024-01-07 10:00:00+01:00,641.9,15.36
2024-01-07 10:15:00+01:00,851.48,15.12
2024-01-07 10:30:00+01:00,1054.48,12.56
2024-01-07 10:45:00+01:00,835.13,12.41
2024-01-07 11:00:00+01:00,1327.16,11.63
2024-01-07 11:15:00+01:00,1423.82,11.7
2024-01-07 11:30:00+01:00,1629.98,11.53
2024-01-07 11:45:00+01:00,1489.54,11.3
2024-01-07 12:00:00+01:00,1085.19,11.55
2024-01-07 12:15:00+01:00,687.37,11.38
2024-01-07 12:30:00+01:00,1104.02,97.05
2024-01-07 12:45:00+01:00,906.36,133.97
2024-01-07 13:00:00+01:00,1115.11,46.81
2024-01-07 13:15:00+01:00,726.72,19.13
2024-01-07 13:30:00+01:00,680.41,166.92
2024-01-07 13:45:00+01:00,659.48,52.36
2024-01-07 14:00:00+01:00,764.51,228.32
2024-01-07 14:15:00+01:00,771.48,304.41
2024-01-07 14:30:00+01:00,935.39,20.41
2024-01-07 14:45:00+01:00,970.67,19.49
2024-01-07 15:00:00+01:00,681.29,61.05
2024-01-07 15:15:00+01:00,917.28,27.15
2024-01-07 15:30:00+01:00,1142.0,18.25
2024-01-07 15:45:00+01:00,1635.56,14.99
2024-01-07 16:00:00+01:00,766.96,15.17
2024-01-07 16:15:00+01:00,1187.79,39.51
2024-01-07 16:30:00+01:00,1420.28,26.23
2024-01-07 16:45:00+01:00,1628.62,13.45
2024-01-07 17:00:00+01:00,2193.58,150.33
2024-01-07 17:15:00+01:00,2108.55,135.34
2024-01-07 17:30:00+01:00,2199.54,69.2
2024-01-07 17:45:00+01:00,2308.57,19.4
2024-01-07 18:00:00+01:00,2184.28,55.74
2024-01-07 18:15:00+01:00,1787.01,79.13
2024-01-07 18:30:00+01:00,1559.74,223.41
2024-01-07 18:45:00+01:00,1602.77,688.15
2024-01-07 19:00:00+01:00,1268.06,149.36
2024-01-07 19:15:00+01:00,1030.81,482.28
2024-01-07 19:30:00+01:00,888.1,852.8
2024-01-07 19:45:00+01:00,544.98,943.5
2024-01-07 20:00:00+01:00,513.92,134.85
2024-01-07 20:15:00+01:00,390.6,202.1
2024-01-07 20:30:00+01:00,321.76,511.22
2024-01-07 20:45:00+01:00,165.41,584.99
2024-01-07 21:00:00+01:00,536.34,99.34
2024-01-07 21:15:00+01:00,426.47,99.74
2024-01-07 21:30:00+01:00,396.21,111.67
2024-01-07 21:45:00+01:00,199.7,33.57
2024-01-07 22:00:00+01:00,397.19,62.49
2024-01-07 22:15:00+01:00,85.04,119.22
2024-01-07 22:30:00+01:00,100.92,485.46
2024-01-07 22:45:00+01:00,69.04,708.92
2024-01-07 23:00:00+01:00,50.08,1449.94
2024-01-07 23:15:00+01:00,65.79,1783.76
2024-01-07 23:30:00+01:00,57.23,2121.95
2024-01-07 23:45:00+01:00,52.95,2862.51
2024-01-08 00:00:00+01:00,79.08,2525.92
2024-01-08 00:15:00+01:00,30.6,3675.54
2024-01-08 00:30:00+01:00,30.18,4245.01
2024-01-08 00:45:00+01:00,34.06,4318.18
2024-01-08 01:00:00+01:00,230.6,3537.36
2024-01-08 01:15:00+01:00,99.39,3737.51
2024-01-08 01:30:00+01:00,31.98,3939.11
2024-01-08 01:45:00+01:00,30.09,4239.0
2024-01-08 02:00:00+01:00,155.5,3899.14
2024-01-08 02:15:00+01:00,88.18,4088.11
2024-01-08 02:30:00+01:00,30.06,4094.77
2024-01-08 02:45:00+01:00,30.06,4199.57
2024-01-08 03:00:00+01:00,34.56,4140.5
2024-01-08 03:15:00+01:00,31.44,4411.25
2024-01-08 03:30:00+01:00,30.06,4619.7
2024-01-08 03:45:00+01:00,30.07,4470.95
2024-01-08 04:00:00+01:00,36.88,4009.42
2024-01-08 04:15:00+01:00,32.58,3727.31
2024-01-08 04:30:00+01:00,30.59,3531.33
2024-01-08 04:45:00+01:00,39.92,3396.91
2024-01-08 05:00:00+01:00,71.21,3408.97
2024-01-08 05:15:00+01:00,73.25,3330.15
2024-01-08 05:30:00+01:00,94.76,2669.67
2024-01-08 05:45:00+01:00,143.02,2200.86
2024-01-08 06:00:00+01:00,74.55,2274.59
2024-01-08 06:15:00+01:00,72.99,1287.18
2024-01-08 06:30:00+01:00,94.31,834.61
2024-01-08 06:45:00+01:00,270.63,449.27
2024-01-08 07:00:00+01:00,106.26,713.79
2024-01-08 07:15:00+01:00,174.09,733.25
2024-01-08 07:30:00+01:00,229.23,452.86
2024-01-08 07:45:00+01:00,501.56,332.96
2024-01-08 08:00:00+01:00,556.3,343.88
2024-01-08 08:15:00+01:00,853.66,69.18
2024-01-08 08:30:00+01:00,889.79,92.19
2024-01-08 08:45:00+01:00,908.08,24.54
2024-01-08 09:00:00+01:00,2336.9,7.57
2024-01-08 09:15:00+01:00,2273.46,5.82
2024-01-08 09:30:00+01:00,1865.9,6.11
2024-01-08 09:45:00+01:00,1725.76,7.97
2024-01-08 10:00:00+01:00,3002.01,4.22
2024-01-08 10:15:00+01:00,1910.43,14.42
2024-01-08 10:30:00+01:00,1611.16,193.65
2024-01-08 10:45:00+01:00,1001.35,193.4
2024-01-08 11:00:00+01:00,1527.42,27.56
2024-01-08 11:15:00+01:00,1093.49,474.56
2024-01-08 11:30:00+01:00,586.94,251.5
2024-01-08 11:45:00+01:00,418.43,314.53
2024-01-08 12:00:00+01:00,1048.89,30.01
2024-01-08 12:15:00+01:00,721.48,207.79
2024-01-08 12:30:00+01:00,697.32,216.79
2024-01-08 12:45:00+01:00,569.37,207.11
2024-01-08 13:00:00+01:00,323.9,175.72
2024-01-08 13:15:00+01:00,219.38,486.99
2024-01-08 13:30:00+01:00,484.08,527.14
2024-01-08 13:45:00+01:00,245.23,560.8
2024-01-08 14:00:00+01:00,114.19,825.39
2024-01-08 14:15:00+01:00,122.81,753.89
2024-01-08 14:30:00+01:00,320.05,576.03
2024-01-08 14:45:00+01:00,454.48,280.74
2024-01-08 15:00:00+01:00,166.03,765.25
2024-01-08 15:15:00+01:00,404.86,854.14
2024-01-08 15:30:00+01:00,532.31,476.49
2024-01-08 15:45:00+01:00,878.77,54.94
2024-01-08 16:00:00+01:00,510.89,505.65
2024-01-08 16:15:00+01:00,552.0,257.91
2024-01-08 16:30:00+01:00,1106.65,97.98
2024-01-08 16:45:00+01:00,1599.17,18.88
2024-01-08 17:00:00+01:00,2553.86,24.95
2024-01-08 17:15:00+01:00,2943.82,4.4
2024-01-08 17:30:00+01:00,3576.9,3.9
2024-01-08 17:45:00+01:00,4170.08,3.31
2024-01-08 18:00:00+01:00,4919.6,3.25
2024-01-08 18:15:00+01:00,4025.17,0.73
2024-01-08 18:30:00+01:00,4154.39,0.75
2024-01-08 18:45:00+01:00,4000.52,0.72
2024-01-08 19:00:00+01:00,2960.53,7.2
2024-01-08 19:15:00+01:00,2543.3,125.14
2024-01-08 19:30:00+01:00,2459.65,221.28
2024-01-08 19:45:00+01:00,2199.4,218.45
2024-01-08 20:00:00+01:00,2133.77,82.67
2024-01-08 20:15:00+01:00,1563.39,31.36
2024-01-08 20:30:00+01:00,1064.13,85.66
2024-01-08 20:45:00+01:00,858.59,91.75
2024-01-08 21:00:00+01:00,1101.59,17.18
2024-01-08 21:15:00+01:00,737.74,23.27
2024-01-08 21:30:00+01:00,500.51,250.79
2024-01-08 21:45:00+01:00,294.82,381.89
2024-01-08 22:00:00+01:00,345.44,253.04
2024-01-08 22:15:00+01:00,212.24,289.28
2024-01-08 22:30:00+01:00,244.32,184.61
2024-01-08 22:45:00+01:00,119.07,347.77
2024-01-08 23:00:00+01:00,117.34,1604.63
2024-01-08 23:15:00+01:00,167.12,1765.89
2024-01-08 23:30:00+01:00,211.63,2031.79
2024-01-08 23:45:00+01:00,90.46,2576.62
2024-01-09 00:00:00+01:00,286.23,2135.7
2024-01-09 00:15:00+01:00,263.62,2356.87
2024-01-09 00:30:00+01:00,257.03,2709.17
2024-01-09 00:45:00+01:00,15.86,3129.16
2024-01-09 01:00:00+01:00,292.31,3379.11
2024-01-09 01:15:00+01:00,265.27,3367.14
2024-01-09 01:30:00+01:00,21.97,3555.36
2024-01-09 01:45:00+01:00,4.23,3682.95
2024-01-09 02:00:00+01:00,1.94,4172.0
2024-01-09 02:15:00+01:00,2.39,4125.0
2024-01-09 02:30:00+01:00,1.47,4133.72
2024-01-09 02:45:00+01:00,2.07,4061.51
2024-01-09 03:00:00+01:00,2.08,4067.19
2024-01-09 03:15:00+01:00,2.07,4075.69
2024-01-09 03:30:00+01:00,1.67,4037.1
2024-01-09 03:45:00+01:00,2.03,3899.27
2024-01-09 04:00:00+01:00,65.3,3934.58
2024-01-09 04:15:00+01:00,65.56,3958.85
2024-01-09 04:30:00+01:00,69.25,3818.76
2024-01-09 04:45:00+01:00,69.07,3341.88
2024-01-09 05:00:00+01:00,93.3,3005.52
2024-01-09 05:15:00+01:00,81.48,2533.61
2024-01-09 05:30:00+01:00,309.55,1668.24
2024-01-09 05:45:00+01:00,317.15,1271.16
2024-01-09 06:00:00+01:00,357.71,705.56
2024-01-09 06:15:00+01:00,892.86,381.09
2024-01-09 06:30:00+01:00,1941.28,40.87
2024-01-09 06:45:00+01:00,2397.26,7.98
2024-01-09 07:00:00+01:00,975.66,49.96
2024-01-09 07:15:00+01:00,1304.11,47.48
2024-01-09 07:30:00+01:00,1830.26,18.03
2024-01-09 07:45:00+01:00,2649.12,6.28
2024-01-09 08:00:00+01:00,3107.86,2.55
2024-01-09 08:15:00+01:00,3615.04,3.96
2024-01-09 08:30:00+01:00,3615.1,9.59
2024-01-09 08:45:00+01:00,3553.21,7.36
2024-01-09 09:00:00+01:00,5668.03,1.2
2024-01-09 09:15:00+01:00,5065.21,1.0
2024-01-09 09:30:00+01:00,4237.38,1.06
2024-01-09 09:45:00+01:00,3236.31,8.35
2024-01-09 10:00:00+01:00,4705.44,2.92
2024-01-09 10:15:00+01:00,3525.29,12.04
2024-01-09 10:30:00+01:00,3105.71,17.67
2024-01-09 10:45:00+01:00,2520.08,17.24
2024-01-09 11:00:00+01:00,2344.71,17.39
2024-01-09 11:15:00+01:00,2305.7,142.49
2024-01-09 11:30:00+01:00,1104.54,247.69
2024-01-09 11:45:00+01:00,875.03,331.48
2024-01-09 12:00:00+01:00,576.27,582.28
2024-01-09 12:15:00+01:00,432.39,591.78
2024-01-09 12:30:00+01:00,363.77,801.23
2024-01-09 12:45:00+01:00,334.47,850.75
2024-01-09 13:00:00+01:00,414.71,569.81
2024-01-09 13:15:00+01:00,388.69,330.63
2024-01-09 13:30:00+01:00,345.16,242.74
2024-01-09 13:45:00+01:00,433.52,296.03
2024-01-09 14:00:00+01:00,349.39,1009.14
2024-01-09 14:15:00+01:00,550.89,498.56
2024-01-09 14:30:00+01:00,730.96,55.57
2024-01-09 14:45:00+01:00,1182.6,16.66
2024-01-09 15:00:00+01:00,842.74,43.99
2024-01-09 15:15:00+01:00,1276.46,45.47
2024-01-09 15:30:00+01:00,2310.76,7.26
2024-01-09 15:45:00+01:00,3280.5,1.25
2024-01-09 16:00:00+01:00,2328.81,146.91
2024-01-09 16:15:00+01:00,3783.23,28.29
2024-01-09 16:30:00+01:00,4034.0,7.79
2024-01-09 16:45:00+01:00,4231.84,4.95
2024-01-09 17:00:00+01:00,3023.34,6.36
2024-01-09 17:15:00+01:00,3037.41,7.65
2024-01-09 17:30:00+01:00,3356.19,7.56
2024-01-09 17:45:00+01:00,3422.08,7.58
2024-01-09 18:00:00+01:00,3627.74,7.63
2024-01-09 18:15:00+01:00,3358.2,7.53
2024-01-09 18:30:00+01:00,3288.68,7.57
2024-01-09 18:45:00+01:00,2802.83,182.61
2024-01-09 19:00:00+01:00,3241.32,13.48
2024-01-09 19:15:00+01:00,2555.82,12.63
2024-01-09 19:30:00+01:00,2111.7,115.62
2024-01-09 19:45:00+01:00,1898.38,37.22
2024-01-09 20:00:00+01:00,1964.59,12.3
2024-01-09 20:15:00+01:00,1354.09,20.04
2024-01-09 20:30:00+01:00,885.29,21.16
2024-01-09 20:45:00+01:00,488.57,62.39
2024-01-09 21:00:00+01:00,878.68,24.85
2024-01-09 21:15:00+01:00,702.8,25.6
2024-01-09 21:30:00+01:00,321.15,36.47
2024-01-09 21:45:00+01:00,189.52,269.76
2024-01-09 22:00:00+01:00,209.37,414.64
2024-01-09 22:15:00+01:00,181.64,544.68
2024-01-09 22:30:00+01:00,196.28,610.92
2024-01-09 22:45:00+01:00,213.25,1024.53
2024-01-09 23:00:00+01:00,267.71,1234.74
2024-01-09 23:15:00+01:00,123.2,1871.87
2024-01-09 23:30:00+01:00,102.76,2275.42
2024-01-09 23:45:00+01:00,23.48,2676.44
2024-01-10 00:00:00+01:00,796.68,2349.72
2024-01-10 00:15:00+01:00,619.16,2316.39
2024-01-10 00:30:00+01:00,287.28,2853.69
2024-01-10 00:45:00+01:00,63.97,3065.24
2024-01-10 01:00:00+01:00,241.91,2226.39
2024-01-10 01:15:00+01:00,53.15,3245.85
2024-01-10 01:30:00+01:00,46.08,3557.68
2024-01-10 01:45:00+01:00,57.49,3623.81
2024-01-10 02:00:00+01:00,41.05,3848.45
2024-01-10 02:15:00+01:00,38.83,3951.52
2024-01-10 02:30:00+01:00,37.37,4009.51
2024-01-10 02:45:00+01:00,39.97,4003.34
2024-01-10 03:00:00+01:00,91.93,4107.51
2024-01-10 03:15:00+01:00,56.47,4172.21
2024-01-10 03:30:00+01:00,60.64,4176.0
2024-01-10 03:45:00+01:00,50.36,4152.19
2024-01-10 04:00:00+01:00,62.51,4099.19
2024-01-10 04:15:00+01:00,74.86,4049.36
2024-01-10 04:30:00+01:00,143.1,3872.62
2024-01-10 04:45:00+01:00,194.91,3808.04
2024-01-10 05:00:00+01:00,77.45,3648.76
2024-01-10 05:15:00+01:00,109.54,3596.29
2024-01-10 05:30:00+01:00,277.48,2847.87
2024-01-10 05:45:00+01:00,330.73,2482.98
2024-01-10 06:00:00+01:00,382.42,1841.9
2024-01-10 06:15:00+01:00,880.89,805.53
2024-01-10 06:30:00+01:00,1318.36,92.59
2024-01-10 06:45:00+01:00,2582.33,39.68
2024-01-10 07:00:00+01:00,1994.24,9.95
2024-01-10 07:15:00+01:00,3370.88,3.15
2024-01-10 07:30:00+01:00,4233.82,2.98
2024-01-10 07:45:00+01:00,4731.34,3.12
2024-01-10 08:00:00+01:00,4079.33,5.27
2024-01-10 08:15:00+01:00,4118.32,4.06
2024-01-10 08:30:00+01:00,4127.36,4.03
2024-01-10 08:45:00+01:00,3899.6,1.96
2024-01-10 09:00:00+01:00,4140.78,2.51
2024-01-10 09:15:00+01:00,3932.87,2.31
2024-01-10 09:30:00+01:00,3211.81,2.64
2024-01-10 09:45:00+01:00,2407.66,5.03
2024-01-10 10:00:00+01:00,2802.2,9.14
2024-01-10 10:15:00+01:00,1920.76,93.7
2024-01-10 10:30:00+01:00,1296.68,15.94
2024-01-10 10:45:00+01:00,1230.83,95.89
2024-01-10 11:00:00+01:00,2033.59,12.13
2024-01-10 11:15:00+01:00,1292.27,168.95
2024-01-10 11:30:00+01:00,938.05,109.33
2024-01-10 11:45:00+01:00,913.53,321.84
2024-01-10 12:00:00+01:00,883.51,156.14
2024-01-10 12:15:00+01:00,872.83,428.59
2024-01-10 12:30:00+01:00,627.8,512.82
2024-01-10 12:45:00+01:00,681.1,334.94
2024-01-10 13:00:00+01:00,534.98,542.59
2024-01-10 13:15:00+01:00,628.57,430.17
2024-01-10 13:30:00+01:00,627.55,361.95
2024-01-10 13:45:00+01:00,667.56,314.6
2024-01-10 14:00:00+01:00,449.91,1058.78
2024-01-10 14:15:00+01:00,579.09,749.58
2024-01-10 14:30:00+01:00,801.06,329.67
2024-01-10 14:45:00+01:00,1025.48,16.32
2024-01-10 15:00:00+01:00,750.56,501.9
2024-01-10 15:15:00+01:00,846.54,174.76
2024-01-10 15:30:00+01:00,1693.98,18.13
2024-01-10 15:45:00+01:00,2348.21,7.66
2024-01-10 16:00:00+01:00,1973.66,71.68
2024-01-10 16:15:00+01:00,2333.78,136.55
2024-01-10 16:30:00+01:00,3049.72,6.96
2024-01-10 16:45:00+01:00,3591.38,4.35
2024-01-10 17:00:00+01:00,3119.38,216.89
2024-01-10 17:15:00+01:00,3371.97,67.22
2024-01-10 17:30:00+01:00,3709.37,55.71
2024-01-10 17:45:00+01:00,3694.7,17.63
2024-01-10 18:00:00+01:00,3439.82,13.39
2024-01-10 18:15:00+01:00,3342.02,12.53
2024-01-10 18:30:00+01:00,3315.76,12.69
2024-01-10 18:45:00+01:00,3269.22,13.11
2024-01-10 19:00:00+01:00,3288.11,7.62
2024-01-10 19:15:00+01:00,3327.95,4.54
2024-01-10 19:30:00+01:00,3404.16,2.78
2024-01-10 19:45:00+01:00,3110.68,2.73
2024-01-10 20:00:00+01:00,3272.42,9.18
2024-01-10 20:15:00+01:00,2459.31,12.59
2024-01-10 20:30:00+01:00,1392.08,18.07
2024-01-10 20:45:00+01:00,873.01,24.07
2024-01-10 21:00:00+01:00,1117.21,20.41
2024-01-10 21:15:00+01:00,1058.76,29.49
2024-01-10 21:30:00+01:00,723.82,227.28
2024-01-10 21:45:00+01:00,556.69,550.52
2024-01-10 22:00:00+01:00,764.18,98.14
2024-01-10 22:15:00+01:00,416.17,111.44
2024-01-10 22:30:00+01:00,473.57,389.52
2024-01-10 22:45:00+01:00,319.92,418.92
2024-01-10 23:00:00+01:00,480.95,609.73
2024-01-10 23:15:00+01:00,350.79,759.79
2024-01-10 23:30:00+01:00,257.06,1170.67
2024-01-10 23:45:00+01:00,341.43,1597.3
2024-01-11 00:00:00+01:00,697.76,2141.83
2024-01-11 00:15:00+01:00,689.51,2406.11
2024-01-11 00:30:00+01:00,154.37,2858.4
2024-01-11 00:45:00+01:00,40.91,3176.48
2024-01-11 01:00:00+01:00,386.48,3370.55
2024-01-11 01:15:00+01:00,118.99,3682.15
2024-01-11 01:30:00+01:00,94.98,3994.59
2024-01-11 01:45:00+01:00,48.63,4132.82
2024-01-11 02:00:00+01:00,203.0,3769.0
2024-01-11 02:15:00+01:00,107.52,3528.69
2024-01-11 02:30:00+01:00,58.29,3901.51
2024-01-11 02:45:00+01:00,52.08,3892.57
2024-01-11 03:00:00+01:00,57.62,4055.17
2024-01-11 03:15:00+01:00,45.31,4163.69
2024-01-11 03:30:00+01:00,49.42,4316.69
2024-01-11 03:45:00+01:00,34.84,4385.1
2024-01-11 04:00:00+01:00,45.69,4530.56
2024-01-11 04:15:00+01:00,85.43,4474.08
2024-01-11 04:30:00+01:00,34.44,4456.11
2024-01-11 04:45:00+01:00,63.0,4070.68
2024-01-11 05:00:00+01:00,267.68,3560.06
2024-01-11 05:15:00+01:00,321.39,3658.76
2024-01-11 05:30:00+01:00,387.44,3105.15
2024-01-11 05:45:00+01:00,385.86,2997.92
2024-01-11 06:00:00+01:00,178.85,1789.97
2024-01-11 06:15:00+01:00,489.36,1031.19
2024-01-11 06:30:00+01:00,1347.88,344.7
2024-01-11 06:45:00+01:00,1528.25,273.32
2024-01-11 07:00:00+01:00,536.12,773.81
2024-01-11 07:15:00+01:00,707.22,132.73
2024-01-11 07:30:00+01:00,1192.29,19.95
2024-01-11 07:45:00+01:00,1532.25,17.83
2024-01-11 08:00:00+01:00,2501.56,8.27
2024-01-11 08:15:00+01:00,2455.38,13.47
2024-01-11 08:30:00+01:00,2248.03,84.1
2024-01-11 08:45:00+01:00,1968.46,297.67
2024-01-11 09:00:00+01:00,2619.75,18.79
2024-01-11 09:15:00+01:00,2139.12,6.7
2024-01-11 09:30:00+01:00,1760.82,8.67
2024-01-11 09:45:00+01:00,1232.08,129.1
2024-01-11 10:00:00+01:00,2185.99,10.25
2024-01-11 10:15:00+01:00,1094.97,7.73
2024-01-11 10:30:00+01:00,668.0,6.09
2024-01-11 10:45:00+01:00,372.75,80.55
2024-01-11 11:00:00+01:00,585.4,63.72
2024-01-11 11:15:00+01:00,486.06,128.15
2024-01-11 11:30:00+01:00,421.49,214.95
2024-01-11 11:45:00+01:00,399.05,193.77
2024-01-11 12:00:00+01:00,774.32,54.65
2024-01-11 12:15:00+01:00,765.5,49.4
2024-01-11 12:30:00+01:00,797.98,216.14
2024-01-11 12:45:00+01:00,775.74,187.19
2024-01-11 13:00:00+01:00,451.48,262.37
2024-01-11 13:15:00+01:00,435.39,315.18
2024-01-11 13:30:00+01:00,473.66,315.24
2024-01-11 13:45:00+01:00,465.43,180.38
2024-01-11 14:00:00+01:00,424.99,570.3
2024-01-11 14:15:00+01:00,572.94,317.13
2024-01-11 14:30:00+01:00,666.93,147.37
2024-01-11 14:45:00+01:00,1012.77,20.72
2024-01-11 15:00:00+01:00,655.4,19.16
2024-01-11 15:15:00+01:00,1057.11,11.15
2024-01-11 15:30:00+01:00,1401.81,8.35
2024-01-11 15:45:00+01:00,2281.44,7.04
2024-01-11 16:00:00+01:00,1878.35,65.38
2024-01-11 16:15:00+01:00,2347.57,4.43
2024-01-11 16:30:00+01:00,2753.55,5.63
2024-01-11 16:45:00+01:00,3607.07,4.6
2024-01-11 17:00:00+01:00,4004.82,4.51
2024-01-11 17:15:00+01:00,4578.85,2.9
2024-01-11 17:30:00+01:00,5040.19,3.61
2024-01-11 17:45:00+01:00,5046.03,3.08
2024-01-11 18:00:00+01:00,4568.03,3.59
2024-01-11 18:15:00+01:00,4127.72,3.64
2024-01-11 18:30:00+01:00,4046.92,2.62
2024-01-11 18:45:00+01:00,3883.71,3.58
2024-01-11 19:00:00+01:00,3627.72,3.65
2024-01-11 19:15:00+01:00,2909.57,4.5
2024-01-11 19:30:00+01:00,2239.55,9.51
2024-01-11 19:45:00+01:00,2044.15,8.31
2024-01-11 20:00:00+01:00,1999.7,7.8
2024-01-11 20:15:00+01:00,1850.69,13.91
2024-01-11 20:30:00+01:00,1358.0,12.13
2024-01-11 20:45:00+01:00,1226.38,12.16
2024-01-11 21:00:00+01:00,1572.52,20.21
2024-01-11 21:15:00+01:00,1339.74,18.84
2024-01-11 21:30:00+01:00,893.81,21.0
2024-01-11 21:45:00+01:00,754.1,75.66
2024-01-11 22:00:00+01:00,1400.02,18.76
2024-01-11 22:15:00+01:00,1231.67,21.41
2024-01-11 22:30:00+01:00,1109.12,99.28
2024-01-11 22:45:00+01:00,1003.33,258.6
2024-01-11 23:00:00+01:00,1164.12,148.54
2024-01-11 23:15:00+01:00,945.79,194.13
2024-01-11 23:30:00+01:00,609.43,313.73
2024-01-11 23:45:00+01:00,822.55,750.04
2024-01-12 00:00:00+01:00,1137.57,330.73
2024-01-12 00:15:00+01:00,937.13,701.7
2024-01-12 00:30:00+01:00,818.51,1392.41
2024-01-12 00:45:00+01:00,584.56,1780.02
2024-01-12 01:00:00+01:00,660.45,2910.14
2024-01-12 01:15:00+01:00,581.88,3315.24
2024-01-12 01:30:00+01:00,105.01,3520.78
2024-01-12 01:45:00+01:00,113.06,3996.95
2024-01-12 02:00:00+01:00,149.41,3989.3
2024-01-12 02:15:00+01:00,101.37,4228.75
2024-01-12 02:30:00+01:00,160.54,4434.15
2024-01-12 02:45:00+01:00,149.14,4529.98
2024-01-12 03:00:00+01:00,80.29,4434.57
2024-01-12 03:15:00+01:00,62.49,4510.87
2024-01-12 03:30:00+01:00,61.7,4511.57
2024-01-12 03:45:00+01:00,58.24,4562.95
2024-01-12 04:00:00+01:00,205.32,4564.48
2024-01-12 04:15:00+01:00,152.62,4467.07
2024-01-12 04:30:00+01:00,37.2,4279.03
2024-01-12 04:45:00+01:00,67.61,4150.18
2024-01-12 05:00:00+01:00,44.08,4045.33
2024-01-12 05:15:00+01:00,55.05,3793.37
2024-01-12 05:30:00+01:00,138.39,3336.66
2024-01-12 05:45:00+01:00,323.62,2980.66
2024-01-12 06:00:00+01:00,158.13,2098.23
2024-01-12 06:15:00+01:00,397.61,973.88
2024-01-12 06:30:00+01:00,960.03,368.9
2024-01-12 06:45:00+01:00,1913.15,180.81
2024-01-12 07:00:00+01:00,1407.38,181.24
2024-01-12 07:15:00+01:00,2141.63,51.76
2024-01-12 07:30:00+01:00,2427.94,5.75
2024-01-12 07:45:00+01:00,3265.87,5.33
